"gwcode","fid","start","end","heg_main_match","rowmin","rowmax","colmin","colmax","filename"
365,103,1976,1991,"kabardian [org]",1,464,530,1121,"365_1976_1991_kabardian_[org].tif"
365,103,1976,1991,"laz [org]",1,464,530,1121,"365_1976_1991_laz_[org].tif"
365,103,1976,1991,"mingrelian [org]",1,464,530,1121,"365_1976_1991_mingrelian_[org].tif"
365,103,1976,1991,"svan [l2]",1,464,530,1121,"365_1976_1991_svan_[l2].tif"
365,103,1976,1991,"bezhta [org]",1,464,530,1121,"365_1976_1991_bezhta_[org].tif"
365,103,1976,1991,"adyghe [org]",1,464,530,1121,"365_1976_1991_adyghe_[org].tif"
365,103,1976,1991,"romanian [org]",1,464,530,1121,"365_1976_1991_romanian_[org].tif"
365,103,1976,1991,"albanian [l2]",1,464,530,1121,"365_1976_1991_albanian_[l2].tif"
365,103,1976,1991,"gagauz [org]",1,464,530,1121,"365_1976_1991_gagauz_[org].tif"
365,103,1976,1991,"hungarian [org]",1,464,530,1121,"365_1976_1991_hungarian_[org].tif"
365,103,1976,1991,"polish [org]",1,464,530,1121,"365_1976_1991_polish_[org].tif"
365,103,1976,1991,"rusyn [org]",1,464,530,1121,"365_1976_1991_rusyn_[org].tif"
365,103,1976,1991,"romani [l5]",1,464,530,1121,"365_1976_1991_romani_[l5].tif"
365,103,1976,1991,"dargwa [org]",1,464,530,1121,"365_1976_1991_dargwa_[org].tif"
365,103,1976,1991,"slovak [org]",1,464,530,1121,"365_1976_1991_slovak_[org].tif"
365,103,1976,1991,"kazakh [org]",1,464,530,1121,"365_1976_1991_kazakh_[org].tif"
365,103,1976,1991,"bashkort [org]",1,464,530,1121,"365_1976_1991_bashkort_[org].tif"
365,103,1976,1991,"chuvash [org]",1,464,530,1121,"365_1976_1991_chuvash_[org].tif"
365,103,1976,1991,"finnish [org]",1,464,530,1121,"365_1976_1991_finnish_[org].tif"
365,103,1976,1991,"karelian [org]",1,464,530,1121,"365_1976_1991_karelian_[org].tif"
365,103,1976,1991,"mansi [org]",1,464,530,1121,"365_1976_1991_mansi_[org].tif"
365,103,1976,1991,"mari [l2]",1,464,530,1121,"365_1976_1991_mari_[l2].tif"
365,103,1976,1991,"mordvin [l2]",1,464,530,1121,"365_1976_1991_mordvin_[l2].tif"
365,103,1976,1991,"nogai [org]",1,464,530,1121,"365_1976_1991_nogai_[org].tif"
365,103,1976,1991,"sami [l2]",1,464,530,1121,"365_1976_1991_sami_[l2].tif"
365,103,1976,1991,"samoyed [l2]",1,464,530,1121,"365_1976_1991_samoyed_[l2].tif"
365,103,1976,1991,"udmurt [org]",1,464,530,1121,"365_1976_1991_udmurt_[org].tif"
365,103,1976,1991,"komi-zyrian [org]",1,464,530,1121,"365_1976_1991_komi-zyrian_[org].tif"
365,103,1976,1991,"latvian, standard [org]",1,464,530,1121,"365_1976_1991_latvian,_standard_[org].tif"
365,103,1976,1991,"archi [org]",1,464,530,1121,"365_1976_1991_archi_[org].tif"
365,103,1976,1991,"czech [org]",1,464,530,1121,"365_1976_1991_czech_[org].tif"
365,103,1976,1991,"abaza [org]",1,464,530,1121,"365_1976_1991_abaza_[org].tif"
365,103,1976,1991,"ingrian [org]",1,464,530,1121,"365_1976_1991_ingrian_[org].tif"
365,103,1976,1991,"komi-permyak [org]",1,464,530,1121,"365_1976_1991_komi-permyak_[org].tif"
365,103,1976,1991,"veps [org]",1,464,530,1121,"365_1976_1991_veps_[org].tif"
365,103,1976,1991,"lithuanian [org]",1,464,530,1121,"365_1976_1991_lithuanian_[org].tif"
365,103,1976,1991,"norwegian [org]",1,464,530,1121,"365_1976_1991_norwegian_[org].tif"
365,103,1976,1991,"vod [org]",1,464,530,1121,"365_1976_1991_vod_[org].tif"
365,103,1976,1991,"khvarshi [org]",1,464,530,1121,"365_1976_1991_khvarshi_[org].tif"
365,103,1976,1991,"liv [org]",1,464,530,1121,"365_1976_1991_liv_[org].tif"
365,103,1976,1991,"swedish [org]",1,464,530,1121,"365_1976_1991_swedish_[org].tif"
365,103,1976,1991,"italian [org]",1,464,530,1121,"365_1976_1991_italian_[org].tif"
365,109,1992,1992,"russian [org]",1,430,530,1121,"365_1992_1992_russian_[org].tif"
365,109,1992,1992,"azerbaijani [l4]",1,430,530,1121,"365_1992_1992_azerbaijani_[l4].tif"
365,109,1992,1992,"georgian [org]",1,430,530,1121,"365_1992_1992_georgian_[org].tif"
365,109,1992,1992,"kalmyk-oirat [org]",1,430,530,1121,"365_1992_1992_kalmyk-oirat_[org].tif"
365,109,1992,1992,"kazakh [org]",1,430,530,1121,"365_1992_1992_kazakh_[org].tif"
365,109,1992,1992,"abkhaz [org]",1,430,530,1121,"365_1992_1992_abkhaz_[org].tif"
365,109,1992,1992,"adyghe [org]",1,430,530,1121,"365_1992_1992_adyghe_[org].tif"
365,109,1992,1992,"aghul [org]",1,430,530,1121,"365_1992_1992_aghul_[org].tif"
365,109,1992,1992,"armenian [l2]",1,430,530,1121,"365_1992_1992_armenian_[l2].tif"
365,109,1992,1992,"avar [l4]",1,430,530,1121,"365_1992_1992_avar_[l4].tif"
365,109,1992,1992,"balkar [dial]",1,430,530,1121,"365_1992_1992_balkar_[dial].tif"
365,109,1992,1992,"bashkort [org]",1,430,530,1121,"365_1992_1992_bashkort_[org].tif"
365,109,1992,1992,"belarusan [org]",1,430,530,1121,"365_1992_1992_belarusan_[org].tif"
365,109,1992,1992,"bulgarian [org]",1,430,530,1121,"365_1992_1992_bulgarian_[org].tif"
365,109,1992,1992,"chechen [org]",1,430,530,1121,"365_1992_1992_chechen_[org].tif"
365,109,1992,1992,"chuvash [org]",1,430,530,1121,"365_1992_1992_chuvash_[org].tif"
365,109,1992,1992,"dargwa [org]",1,430,530,1121,"365_1992_1992_dargwa_[org].tif"
365,109,1992,1992,"estonian, standard [org]",1,430,530,1121,"365_1992_1992_estonian,_standard_[org].tif"
365,109,1992,1992,"finnish [org]",1,430,530,1121,"365_1992_1992_finnish_[org].tif"
365,109,1992,1992,"german [l5]",1,430,530,1121,"365_1992_1992_german_[l5].tif"
365,109,1992,1992,"greek [l2]",1,430,530,1121,"365_1992_1992_greek_[l2].tif"
365,109,1992,1992,"ingush [org]",1,430,530,1121,"365_1992_1992_ingush_[org].tif"
365,109,1992,1992,"kabardian [org]",1,430,530,1121,"365_1992_1992_kabardian_[org].tif"
365,109,1992,1992,"karachay [dial]",1,430,530,1121,"365_1992_1992_karachay_[dial].tif"
365,109,1992,1992,"karelian [org]",1,430,530,1121,"365_1992_1992_karelian_[org].tif"
365,109,1992,1992,"kumyk [org]",1,430,530,1121,"365_1992_1992_kumyk_[org].tif"
365,109,1992,1992,"lak [org]",1,430,530,1121,"365_1992_1992_lak_[org].tif"
365,109,1992,1992,"lezgi [org]",1,430,530,1121,"365_1992_1992_lezgi_[org].tif"
365,109,1992,1992,"mansi [org]",1,430,530,1121,"365_1992_1992_mansi_[org].tif"
365,109,1992,1992,"mari [l2]",1,430,530,1121,"365_1992_1992_mari_[l2].tif"
365,109,1992,1992,"mordvin [l2]",1,430,530,1121,"365_1992_1992_mordvin_[l2].tif"
365,109,1992,1992,"nogai [org]",1,430,530,1121,"365_1992_1992_nogai_[org].tif"
365,109,1992,1992,"osetin [org]",1,430,530,1121,"365_1992_1992_osetin_[org].tif"
365,109,1992,1992,"rutul [org]",1,430,530,1121,"365_1992_1992_rutul_[org].tif"
365,109,1992,1992,"sami [l2]",1,430,530,1121,"365_1992_1992_sami_[l2].tif"
365,109,1992,1992,"samoyed [l2]",1,430,530,1121,"365_1992_1992_samoyed_[l2].tif"
365,109,1992,1992,"tabassaran [org]",1,430,530,1121,"365_1992_1992_tabassaran_[org].tif"
365,109,1992,1992,"tat [l6]",1,430,530,1121,"365_1992_1992_tat_[l6].tif"
365,109,1992,1992,"tatar [org]",1,430,530,1121,"365_1992_1992_tatar_[org].tif"
365,109,1992,1992,"turkmen [org]",1,430,530,1121,"365_1992_1992_turkmen_[org].tif"
365,109,1992,1992,"udmurt [org]",1,430,530,1121,"365_1992_1992_udmurt_[org].tif"
365,109,1992,1992,"ukrainian [org]",1,430,530,1121,"365_1992_1992_ukrainian_[org].tif"
365,109,1992,1992,"komi-zyrian [org]",1,430,530,1121,"365_1992_1992_komi-zyrian_[org].tif"
365,109,1992,1992,"latvian, standard [org]",1,430,530,1121,"365_1992_1992_latvian,_standard_[org].tif"
365,109,1992,1992,"archi [org]",1,430,530,1121,"365_1992_1992_archi_[org].tif"
365,109,1992,1992,"czech [org]",1,430,530,1121,"365_1992_1992_czech_[org].tif"
365,109,1992,1992,"tsakhur [org]",1,430,530,1121,"365_1992_1992_tsakhur_[org].tif"
365,109,1992,1992,"abaza [org]",1,430,530,1121,"365_1992_1992_abaza_[org].tif"
365,109,1992,1992,"ingrian [org]",1,430,530,1121,"365_1992_1992_ingrian_[org].tif"
365,109,1992,1992,"komi-permyak [org]",1,430,530,1121,"365_1992_1992_komi-permyak_[org].tif"
365,109,1992,1992,"romani [l5]",1,430,530,1121,"365_1992_1992_romani_[l5].tif"
365,109,1992,1992,"veps [org]",1,430,530,1121,"365_1992_1992_veps_[org].tif"
365,109,1992,1992,"andi [org]",1,430,530,1121,"365_1992_1992_andi_[org].tif"
365,109,1992,1992,"dido [org]",1,430,530,1121,"365_1992_1992_dido_[org].tif"
365,109,1992,1992,"polish [org]",1,430,530,1121,"365_1992_1992_polish_[org].tif"
365,109,1992,1992,"romanian [org]",1,430,530,1121,"365_1992_1992_romanian_[org].tif"
365,109,1992,1992,"lithuanian [org]",1,430,530,1121,"365_1992_1992_lithuanian_[org].tif"
365,109,1992,1992,"norwegian [org]",1,430,530,1121,"365_1992_1992_norwegian_[org].tif"
365,109,1992,1992,"svan [l2]",1,430,530,1121,"365_1992_1992_svan_[l2].tif"
365,109,1992,1992,"vod [org]",1,430,530,1121,"365_1992_1992_vod_[org].tif"
365,109,1992,1992,"kurdish [l6]",1,430,530,1121,"365_1992_1992_kurdish_[l6].tif"
365,109,1992,1992,"bezhta [org]",1,430,530,1121,"365_1992_1992_bezhta_[org].tif"
365,109,1992,1992,"khvarshi [org]",1,430,530,1121,"365_1992_1992_khvarshi_[org].tif"
365,109,1993,1994,"russian [org]",1,430,530,1121,"365_1993_1994_russian_[org].tif"
365,109,1993,1994,"azerbaijani [l4]",1,430,530,1121,"365_1993_1994_azerbaijani_[l4].tif"
365,109,1993,1994,"georgian [org]",1,430,530,1121,"365_1993_1994_georgian_[org].tif"
365,109,1993,1994,"kalmyk-oirat [org]",1,430,530,1121,"365_1993_1994_kalmyk-oirat_[org].tif"
365,109,1993,1994,"kazakh [org]",1,430,530,1121,"365_1993_1994_kazakh_[org].tif"
365,109,1993,1994,"abkhaz [org]",1,430,530,1121,"365_1993_1994_abkhaz_[org].tif"
365,109,1993,1994,"adyghe [org]",1,430,530,1121,"365_1993_1994_adyghe_[org].tif"
365,109,1993,1994,"aghul [org]",1,430,530,1121,"365_1993_1994_aghul_[org].tif"
365,109,1993,1994,"armenian [l2]",1,430,530,1121,"365_1993_1994_armenian_[l2].tif"
365,109,1993,1994,"avar [l4]",1,430,530,1121,"365_1993_1994_avar_[l4].tif"
365,109,1993,1994,"balkar [dial]",1,430,530,1121,"365_1993_1994_balkar_[dial].tif"
365,109,1993,1994,"bashkort [org]",1,430,530,1121,"365_1993_1994_bashkort_[org].tif"
365,109,1993,1994,"belarusan [org]",1,430,530,1121,"365_1993_1994_belarusan_[org].tif"
365,109,1993,1994,"bulgarian [org]",1,430,530,1121,"365_1993_1994_bulgarian_[org].tif"
365,109,1993,1994,"chechen [org]",1,430,530,1121,"365_1993_1994_chechen_[org].tif"
365,109,1993,1994,"chuvash [org]",1,430,530,1121,"365_1993_1994_chuvash_[org].tif"
365,109,1993,1994,"dargwa [org]",1,430,530,1121,"365_1993_1994_dargwa_[org].tif"
365,109,1993,1994,"estonian, standard [org]",1,430,530,1121,"365_1993_1994_estonian,_standard_[org].tif"
365,109,1993,1994,"finnish [org]",1,430,530,1121,"365_1993_1994_finnish_[org].tif"
365,109,1993,1994,"german [l5]",1,430,530,1121,"365_1993_1994_german_[l5].tif"
365,109,1993,1994,"greek [l2]",1,430,530,1121,"365_1993_1994_greek_[l2].tif"
365,109,1993,1994,"ingush [org]",1,430,530,1121,"365_1993_1994_ingush_[org].tif"
365,109,1993,1994,"kabardian [org]",1,430,530,1121,"365_1993_1994_kabardian_[org].tif"
365,109,1993,1994,"karachay [dial]",1,430,530,1121,"365_1993_1994_karachay_[dial].tif"
365,109,1993,1994,"karelian [org]",1,430,530,1121,"365_1993_1994_karelian_[org].tif"
365,109,1993,1994,"kumyk [org]",1,430,530,1121,"365_1993_1994_kumyk_[org].tif"
365,109,1993,1994,"lak [org]",1,430,530,1121,"365_1993_1994_lak_[org].tif"
365,109,1993,1994,"lezgi [org]",1,430,530,1121,"365_1993_1994_lezgi_[org].tif"
365,109,1993,1994,"mansi [org]",1,430,530,1121,"365_1993_1994_mansi_[org].tif"
365,109,1993,1994,"mari [l2]",1,430,530,1121,"365_1993_1994_mari_[l2].tif"
365,109,1993,1994,"mordvin [l2]",1,430,530,1121,"365_1993_1994_mordvin_[l2].tif"
365,109,1993,1994,"nogai [org]",1,430,530,1121,"365_1993_1994_nogai_[org].tif"
365,109,1993,1994,"osetin [org]",1,430,530,1121,"365_1993_1994_osetin_[org].tif"
365,109,1993,1994,"rutul [org]",1,430,530,1121,"365_1993_1994_rutul_[org].tif"
365,109,1993,1994,"sami [l2]",1,430,530,1121,"365_1993_1994_sami_[l2].tif"
365,109,1993,1994,"samoyed [l2]",1,430,530,1121,"365_1993_1994_samoyed_[l2].tif"
365,109,1993,1994,"tabassaran [org]",1,430,530,1121,"365_1993_1994_tabassaran_[org].tif"
365,109,1993,1994,"tat [l6]",1,430,530,1121,"365_1993_1994_tat_[l6].tif"
365,109,1993,1994,"tatar [org]",1,430,530,1121,"365_1993_1994_tatar_[org].tif"
365,109,1993,1994,"turkmen [org]",1,430,530,1121,"365_1993_1994_turkmen_[org].tif"
365,109,1993,1994,"udmurt [org]",1,430,530,1121,"365_1993_1994_udmurt_[org].tif"
365,109,1993,1994,"ukrainian [org]",1,430,530,1121,"365_1993_1994_ukrainian_[org].tif"
365,109,1993,1994,"komi-zyrian [org]",1,430,530,1121,"365_1993_1994_komi-zyrian_[org].tif"
365,109,1993,1994,"latvian, standard [org]",1,430,530,1121,"365_1993_1994_latvian,_standard_[org].tif"
365,109,1993,1994,"archi [org]",1,430,530,1121,"365_1993_1994_archi_[org].tif"
365,109,1993,1994,"czech [org]",1,430,530,1121,"365_1993_1994_czech_[org].tif"
365,109,1993,1994,"tsakhur [org]",1,430,530,1121,"365_1993_1994_tsakhur_[org].tif"
365,109,1993,1994,"abaza [org]",1,430,530,1121,"365_1993_1994_abaza_[org].tif"
365,109,1993,1994,"ingrian [org]",1,430,530,1121,"365_1993_1994_ingrian_[org].tif"
365,109,1993,1994,"komi-permyak [org]",1,430,530,1121,"365_1993_1994_komi-permyak_[org].tif"
365,109,1993,1994,"romani [l5]",1,430,530,1121,"365_1993_1994_romani_[l5].tif"
365,109,1993,1994,"veps [org]",1,430,530,1121,"365_1993_1994_veps_[org].tif"
365,109,1993,1994,"andi [org]",1,430,530,1121,"365_1993_1994_andi_[org].tif"
365,109,1993,1994,"dido [org]",1,430,530,1121,"365_1993_1994_dido_[org].tif"
365,109,1993,1994,"polish [org]",1,430,530,1121,"365_1993_1994_polish_[org].tif"
365,109,1993,1994,"romanian [org]",1,430,530,1121,"365_1993_1994_romanian_[org].tif"
365,109,1993,1994,"lithuanian [org]",1,430,530,1121,"365_1993_1994_lithuanian_[org].tif"
365,109,1993,1994,"norwegian [org]",1,430,530,1121,"365_1993_1994_norwegian_[org].tif"
365,109,1993,1994,"svan [l2]",1,430,530,1121,"365_1993_1994_svan_[l2].tif"
365,109,1993,1994,"vod [org]",1,430,530,1121,"365_1993_1994_vod_[org].tif"
365,109,1993,1994,"kurdish [l6]",1,430,530,1121,"365_1993_1994_kurdish_[l6].tif"
365,109,1993,1994,"bezhta [org]",1,430,530,1121,"365_1993_1994_bezhta_[org].tif"
365,109,1993,1994,"khvarshi [org]",1,430,530,1121,"365_1993_1994_khvarshi_[org].tif"
365,109,1995,1998,"russian [org]",1,430,530,1121,"365_1995_1998_russian_[org].tif"
365,109,1995,1998,"azerbaijani [l4]",1,430,530,1121,"365_1995_1998_azerbaijani_[l4].tif"
365,109,1995,1998,"georgian [org]",1,430,530,1121,"365_1995_1998_georgian_[org].tif"
365,109,1995,1998,"kalmyk-oirat [org]",1,430,530,1121,"365_1995_1998_kalmyk-oirat_[org].tif"
365,109,1995,1998,"kazakh [org]",1,430,530,1121,"365_1995_1998_kazakh_[org].tif"
365,109,1995,1998,"abkhaz [org]",1,430,530,1121,"365_1995_1998_abkhaz_[org].tif"
365,109,1995,1998,"adyghe [org]",1,430,530,1121,"365_1995_1998_adyghe_[org].tif"
365,109,1995,1998,"aghul [org]",1,430,530,1121,"365_1995_1998_aghul_[org].tif"
365,109,1995,1998,"armenian [l2]",1,430,530,1121,"365_1995_1998_armenian_[l2].tif"
365,109,1995,1998,"avar [l4]",1,430,530,1121,"365_1995_1998_avar_[l4].tif"
365,109,1995,1998,"balkar [dial]",1,430,530,1121,"365_1995_1998_balkar_[dial].tif"
365,109,1995,1998,"bashkort [org]",1,430,530,1121,"365_1995_1998_bashkort_[org].tif"
365,109,1995,1998,"belarusan [org]",1,430,530,1121,"365_1995_1998_belarusan_[org].tif"
365,109,1995,1998,"bulgarian [org]",1,430,530,1121,"365_1995_1998_bulgarian_[org].tif"
365,109,1995,1998,"chechen [org]",1,430,530,1121,"365_1995_1998_chechen_[org].tif"
365,109,1995,1998,"chuvash [org]",1,430,530,1121,"365_1995_1998_chuvash_[org].tif"
365,109,1995,1998,"dargwa [org]",1,430,530,1121,"365_1995_1998_dargwa_[org].tif"
365,109,1995,1998,"estonian, standard [org]",1,430,530,1121,"365_1995_1998_estonian,_standard_[org].tif"
365,109,1995,1998,"finnish [org]",1,430,530,1121,"365_1995_1998_finnish_[org].tif"
365,109,1995,1998,"german [l5]",1,430,530,1121,"365_1995_1998_german_[l5].tif"
365,109,1995,1998,"greek [l2]",1,430,530,1121,"365_1995_1998_greek_[l2].tif"
365,109,1995,1998,"ingush [org]",1,430,530,1121,"365_1995_1998_ingush_[org].tif"
365,109,1995,1998,"kabardian [org]",1,430,530,1121,"365_1995_1998_kabardian_[org].tif"
365,109,1995,1998,"karachay [dial]",1,430,530,1121,"365_1995_1998_karachay_[dial].tif"
365,109,1995,1998,"karelian [org]",1,430,530,1121,"365_1995_1998_karelian_[org].tif"
365,109,1995,1998,"kumyk [org]",1,430,530,1121,"365_1995_1998_kumyk_[org].tif"
365,109,1995,1998,"lak [org]",1,430,530,1121,"365_1995_1998_lak_[org].tif"
365,109,1995,1998,"lezgi [org]",1,430,530,1121,"365_1995_1998_lezgi_[org].tif"
365,109,1995,1998,"mansi [org]",1,430,530,1121,"365_1995_1998_mansi_[org].tif"
365,109,1995,1998,"mari [l2]",1,430,530,1121,"365_1995_1998_mari_[l2].tif"
365,109,1995,1998,"mordvin [l2]",1,430,530,1121,"365_1995_1998_mordvin_[l2].tif"
365,109,1995,1998,"nogai [org]",1,430,530,1121,"365_1995_1998_nogai_[org].tif"
365,109,1995,1998,"osetin [org]",1,430,530,1121,"365_1995_1998_osetin_[org].tif"
365,109,1995,1998,"rutul [org]",1,430,530,1121,"365_1995_1998_rutul_[org].tif"
365,109,1995,1998,"sami [l2]",1,430,530,1121,"365_1995_1998_sami_[l2].tif"
365,109,1995,1998,"samoyed [l2]",1,430,530,1121,"365_1995_1998_samoyed_[l2].tif"
365,109,1995,1998,"tabassaran [org]",1,430,530,1121,"365_1995_1998_tabassaran_[org].tif"
365,109,1995,1998,"tat [l6]",1,430,530,1121,"365_1995_1998_tat_[l6].tif"
365,109,1995,1998,"tatar [org]",1,430,530,1121,"365_1995_1998_tatar_[org].tif"
365,109,1995,1998,"turkmen [org]",1,430,530,1121,"365_1995_1998_turkmen_[org].tif"
365,109,1995,1998,"udmurt [org]",1,430,530,1121,"365_1995_1998_udmurt_[org].tif"
365,109,1995,1998,"ukrainian [org]",1,430,530,1121,"365_1995_1998_ukrainian_[org].tif"
365,109,1995,1998,"komi-zyrian [org]",1,430,530,1121,"365_1995_1998_komi-zyrian_[org].tif"
365,109,1995,1998,"latvian, standard [org]",1,430,530,1121,"365_1995_1998_latvian,_standard_[org].tif"
365,109,1995,1998,"archi [org]",1,430,530,1121,"365_1995_1998_archi_[org].tif"
365,109,1995,1998,"czech [org]",1,430,530,1121,"365_1995_1998_czech_[org].tif"
365,109,1995,1998,"tsakhur [org]",1,430,530,1121,"365_1995_1998_tsakhur_[org].tif"
365,109,1995,1998,"abaza [org]",1,430,530,1121,"365_1995_1998_abaza_[org].tif"
365,109,1995,1998,"ingrian [org]",1,430,530,1121,"365_1995_1998_ingrian_[org].tif"
365,109,1995,1998,"komi-permyak [org]",1,430,530,1121,"365_1995_1998_komi-permyak_[org].tif"
365,109,1995,1998,"romani [l5]",1,430,530,1121,"365_1995_1998_romani_[l5].tif"
365,109,1995,1998,"veps [org]",1,430,530,1121,"365_1995_1998_veps_[org].tif"
365,109,1995,1998,"andi [org]",1,430,530,1121,"365_1995_1998_andi_[org].tif"
365,109,1995,1998,"dido [org]",1,430,530,1121,"365_1995_1998_dido_[org].tif"
365,109,1995,1998,"polish [org]",1,430,530,1121,"365_1995_1998_polish_[org].tif"
365,109,1995,1998,"romanian [org]",1,430,530,1121,"365_1995_1998_romanian_[org].tif"
365,109,1995,1998,"lithuanian [org]",1,430,530,1121,"365_1995_1998_lithuanian_[org].tif"
365,109,1995,1998,"norwegian [org]",1,430,530,1121,"365_1995_1998_norwegian_[org].tif"
365,109,1995,1998,"svan [l2]",1,430,530,1121,"365_1995_1998_svan_[l2].tif"
365,109,1995,1998,"vod [org]",1,430,530,1121,"365_1995_1998_vod_[org].tif"
365,109,1995,1998,"kurdish [l6]",1,430,530,1121,"365_1995_1998_kurdish_[l6].tif"
365,109,1995,1998,"bezhta [org]",1,430,530,1121,"365_1995_1998_bezhta_[org].tif"
365,109,1995,1998,"khvarshi [org]",1,430,530,1121,"365_1995_1998_khvarshi_[org].tif"
365,109,1999,2014,"russian [org]",1,430,530,1121,"365_1999_2014_russian_[org].tif"
365,109,1999,2014,"azerbaijani [l4]",1,430,530,1121,"365_1999_2014_azerbaijani_[l4].tif"
365,109,1999,2014,"georgian [org]",1,430,530,1121,"365_1999_2014_georgian_[org].tif"
365,109,1999,2014,"kalmyk-oirat [org]",1,430,530,1121,"365_1999_2014_kalmyk-oirat_[org].tif"
365,109,1999,2014,"kazakh [org]",1,430,530,1121,"365_1999_2014_kazakh_[org].tif"
365,109,1999,2014,"abkhaz [org]",1,430,530,1121,"365_1999_2014_abkhaz_[org].tif"
365,109,1999,2014,"adyghe [org]",1,430,530,1121,"365_1999_2014_adyghe_[org].tif"
365,109,1999,2014,"aghul [org]",1,430,530,1121,"365_1999_2014_aghul_[org].tif"
365,109,1999,2014,"armenian [l2]",1,430,530,1121,"365_1999_2014_armenian_[l2].tif"
365,109,1999,2014,"avar [l4]",1,430,530,1121,"365_1999_2014_avar_[l4].tif"
365,109,1999,2014,"balkar [dial]",1,430,530,1121,"365_1999_2014_balkar_[dial].tif"
365,109,1999,2014,"bashkort [org]",1,430,530,1121,"365_1999_2014_bashkort_[org].tif"
365,109,1999,2014,"belarusan [org]",1,430,530,1121,"365_1999_2014_belarusan_[org].tif"
365,109,1999,2014,"bulgarian [org]",1,430,530,1121,"365_1999_2014_bulgarian_[org].tif"
365,109,1999,2014,"chechen [org]",1,430,530,1121,"365_1999_2014_chechen_[org].tif"
365,109,1999,2014,"chuvash [org]",1,430,530,1121,"365_1999_2014_chuvash_[org].tif"
365,109,1999,2014,"dargwa [org]",1,430,530,1121,"365_1999_2014_dargwa_[org].tif"
365,109,1999,2014,"estonian, standard [org]",1,430,530,1121,"365_1999_2014_estonian,_standard_[org].tif"
365,109,1999,2014,"finnish [org]",1,430,530,1121,"365_1999_2014_finnish_[org].tif"
365,109,1999,2014,"german [l5]",1,430,530,1121,"365_1999_2014_german_[l5].tif"
365,109,1999,2014,"greek [l2]",1,430,530,1121,"365_1999_2014_greek_[l2].tif"
365,109,1999,2014,"ingush [org]",1,430,530,1121,"365_1999_2014_ingush_[org].tif"
365,109,1999,2014,"kabardian [org]",1,430,530,1121,"365_1999_2014_kabardian_[org].tif"
365,109,1999,2014,"karachay [dial]",1,430,530,1121,"365_1999_2014_karachay_[dial].tif"
365,109,1999,2014,"karelian [org]",1,430,530,1121,"365_1999_2014_karelian_[org].tif"
365,109,1999,2014,"kumyk [org]",1,430,530,1121,"365_1999_2014_kumyk_[org].tif"
365,109,1999,2014,"lak [org]",1,430,530,1121,"365_1999_2014_lak_[org].tif"
365,109,1999,2014,"lezgi [org]",1,430,530,1121,"365_1999_2014_lezgi_[org].tif"
